/home/baudoin/data/UAV123/data_seq/UAV123/bike3/000063.jpg,842,306,850,323,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike3/000163.jpg,905,314,914,333,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike3/000263.jpg,944,348,953,372,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike3/000363.jpg,1054,448,1070,485,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/boat5/000055.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/boat5/000155.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/boat5/000255.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/boat5/000355.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/boat5/000455.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/car11/000078.jpg,461,404,475,414,car
/home/baudoin/data/UAV123/data_seq/UAV123/car11/000178.jpg,563,188,586,201,car
/home/baudoin/data/UAV123/data_seq/UAV123/car11/000278.jpg,810,154,830,168,car
/home/baudoin/data/UAV123/data_seq/UAV123/building3/000080.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/building3/000180.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/building3/000280.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/building3/000380.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/building3/000480.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/building3/000580.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/building3/000680.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/building3/000780.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/car8/000091.jpg,529,295,635,413,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/000191.jpg,654,327,761,486,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/000291.jpg,589,379,719,604,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/000391.jpg,521,429,667,699,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/000491.jpg,407,341,615,547,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/000591.jpg,278,294,513,450,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/000691.jpg,73,210,269,318,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/000791.jpg,231,212,316,283,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/000891.jpg,427,217,500,280,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/000991.jpg,622,253,710,328,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/001091.jpg,799,399,918,538,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/001191.jpg,699,476,844,674,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/001291.jpg,391,475,546,663,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/001390.jpg,371,417,506,543,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/001490.jpg,425,334,511,420,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/001590.jpg,423,313,508,397,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/001690.jpg,408,255,504,337,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/001790.jpg,300,240,426,336,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/001890.jpg,343,189,484,297,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/001990.jpg,366,260,501,363,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/002090.jpg,399,332,513,416,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/002190.jpg,381,325,512,421,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/002290.jpg,361,349,518,465,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/002390.jpg,422,351,577,473,car
/home/baudoin/data/UAV123/data_seq/UAV123/car8/002490.jpg,456,401,631,571,car
/home/baudoin/data/UAV123/data_seq/UAV123/person10/000046.jpg,310,427,358,526,pedestrian
/home/baudoin/data/UAV123/data_seq/UAV123/person10/000146.jpg,666,392,715,475,pedestrian
/home/baudoin/data/UAV123/data_seq/UAV123/person10/000246.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/person10/000346.jpg,681,291,717,384,pedestrian
/home/baudoin/data/UAV123/data_seq/UAV123/person10/000446.jpg,409,388,471,482,pedestrian
/home/baudoin/data/UAV123/data_seq/UAV123/person10/000546.jpg,738,607,779,707,pedestrian
/home/baudoin/data/UAV123/data_seq/UAV123/person10/000646.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/person10/000746.jpg,445,394,493,486,pedestrian
/home/baudoin/data/UAV123/data_seq/UAV123/person10/000846.jpg,765,367,817,464,pedestrian
/home/baudoin/data/UAV123/data_seq/UAV123/person10/000946.jpg,497,260,534,364,pedestrian
/home/baudoin/data/UAV123/data_seq/UAV123/person18/000040.jpg,448,242,554,555,pedestrian
/home/baudoin/data/UAV123/data_seq/UAV123/person18/000140.jpg,475,190,592,512,pedestrian
