/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,0,340,185,437,truck
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,1036,463,1191,539,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,803,465,951,587,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,643,431,801,503,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,1611,343,1637,371,pedestrian
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,1454,509,1593,575,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,1622,532,1769,598,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,1882,338,1919,369,pedestrian
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,1857,546,2002,599,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,3406,526,3430,558,pedestrian
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,3976,278,4034,312,bicycle
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,5113,53,5157,77,motor
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,5919,306,5998,391,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,5622,166,5784,263,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,5764,184,5947,287,truck
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,5622,166,5786,263,truck
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,1633,1006,1794,1076,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,1404,989,1545,1051,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,2027,1042,2192,1111,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,2043,600,2188,645,bus
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,3171,882,3199,925,pedestrian
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,3400,601,3538,743,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,4200,603,4298,674,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,5227,1070,5314,1195,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,5295,1050,5386,1194,van
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,5236,1061,5341,1195,van
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,5539,600,5649,738,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,5675,602,5785,760,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,5761,654,5847,772,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,5683,600,5780,759,van
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,2016,1266,2194,1377,truck
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,3556,1394,3599,1525,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,3538,1593,3599,1738,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,4639,2001,4761,2066,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00135.jpg,5294,2002,5400,2088,car
