/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,93,440,252,534,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,920,93,997,134,pedestrian
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,1006,131,1099,283,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,977,0,1074,116,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,973,288,1025,316,motor
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,953,348,1031,382,motor
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,2109,358,2242,459,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,2260,429,2398,543,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,2423,501,2585,599,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,3472,816,3592,904,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,5080,1034,5219,1140,truck
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,5124,612,5229,678,tricycle
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,1331,1663,1408,1799,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,1281,1481,1384,1644,van
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,1399,2044,1445,2077,bicycle
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,1407,2089,1453,2113,bicycle
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,1357,1853,1435,2001,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,3423,2156,3447,2196,pedestrian
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,1488,2736,1626,2817,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,3710,2927,3754,2957,motor
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,2610,3055,2637,3100,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,4086,3235,4200,3330,car
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,420,3712,440,3732,pedestrian
/home/baudoin/data/zurich_data/annotated_images/images/20210411_zh4_Flight_01_00094.jpg,2716,3773,2736,3804,car
