/home/baudoin/data/UAV123/data_seq/UAV123/bike1/000001.jpg,703,361,760,475,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/000101.jpg,704,311,864,450,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/000201.jpg,384,256,441,368,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/000301.jpg,586,224,623,310,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/000401.jpg,763,174,793,255,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/000501.jpg,494,238,530,329,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/000601.jpg,431,268,491,366,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/000701.jpg,715,294,769,388,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/000801.jpg,725,265,759,352,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/000901.jpg,500,302,554,392,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/001001.jpg,336,384,419,489,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/001101.jpg,639,208,719,311,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/001201.jpg,558,191,606,279,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/001301.jpg,664,241,707,313,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/001401.jpg,780,258,823,348,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/001501.jpg,768,309,810,409,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/001601.jpg,786,268,829,375,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/001701.jpg,688,238,731,344,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/001801.jpg,675,286,726,410,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/001901.jpg,625,341,727,500,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/002001.jpg,767,189,811,301,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/002101.jpg,688,164,731,261,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/002201.jpg,709,203,761,312,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/002301.jpg,714,225,792,392,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/002401.jpg,740,307,876,585,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/002501.jpg,332,56,571,344,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/002601.jpg,371,137,581,379,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/002701.jpg,629,77,790,295,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/002801.jpg,943,58,1062,221,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/002901.jpg,979,43,1045,194,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike1/003001.jpg,630,14,681,129,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike2/000016.jpg,393,268,404,281,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike2/000116.jpg,442,261,450,274,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike2/000216.jpg,439,254,447,270,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike2/000316.jpg,470,266,477,280,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike2/000416.jpg,525,292,538,308,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bike2/000516.jpg,597,335,615,354,bicycle
/home/baudoin/data/UAV123/data_seq/UAV123/bird1/000030.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/bird1/000130.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/bird1/000230.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/bird1/000851.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/bird1/000951.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/bird1/001051.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/bird1/001151.jpg,,,,,
/home/baudoin/data/UAV123/data_seq/UAV123/bird1/001251.jpg,,,,,
